Date,Month,Year,Journal Entry ID,Account,Debit,Credit,Solde,Description,Document Reference,Currency,Supplier/client,Component
2022-05-01,5,2022,,Balance sheet AccPay,9117000.00, $-   ,9117000.00,,,,,Supplier D
2022-05-01,5,2022,,Accounts Payable, $-   ,12690000.00,-12690000.00,,,,,Supplier A
2022-05-01,5,2022,,Accounts Payable, $-   ,8744000.00,-8744000.00,,,,,Supplier B
2022-05-01,5,2022,,Accounts Payable, $-   ,9117000.00,-9117000.00,,,,,Supplier D
2022-06-01,6,2022,,Balance sheet AccPay,11335000.00, $-   ,11335000.00,,,,,Supplier A
2022-06-01,6,2022,,Balance sheet AccPay,8964000.00, $-   ,8964000.00,,,,,Supplier B
2022-06-01,6,2022,,Balance sheet AccPay,8330000.00, $-   ,8330000.00,,,,,Supplier D
2022-06-01,6,2022,,Accounts Payable, $-   ,11335000.00,-11335000.00,,,,,Supplier A
2022-06-01,6,2022,,Accounts Payable, $-   ,8964000.00,-8964000.00,,,,,Supplier B
2022-06-01,6,2022,,Accounts Payable, $-   ,8330000.00,-8330000.00,,,,,Supplier D
2022-07-01,7,2022,,Balance sheet AccPay,12175000.00, $-   ,12175000.00,,,,,Supplier A
2022-07-01,7,2022,,Balance sheet AccPay,6434000.00, $-   ,6434000.00,,,,,Supplier B
2022-07-01,7,2022,,Balance sheet AccPay,12110000.00, $-   ,12110000.00,,,,,Supplier D
2022-07-01,7,2022,,Accounts Payable, $-   ,12175000.00,-12175000.00,,,,,Supplier A
2022-07-01,7,2022,,Accounts Payable, $-   ,6434000.00,-6434000.00,,,,,Supplier B
2022-07-01,7,2022,,Accounts Payable, $-   ,12110000.00,-12110000.00,,,,,Supplier D
2022-08-01,8,2022,,Balance sheet AccPay,12330000.00, $-   ,12330000.00,,,,,Supplier A
2022-08-01,8,2022,,Balance sheet AccPay,8524000.00, $-   ,8524000.00,,,,,Supplier B
2022-08-01,8,2022,,Balance sheet AccPay,12428505.00, $-   ,12428505.00,,,,,Supplier D
2022-08-01,8,2022,,Accounts Payable, $-   ,12330000.00,-12330000.00,,,,,Supplier A
2022-08-01,8,2022,,Accounts Payable, $-   ,8524000.00,-8524000.00,,,,,Supplier B
2022-08-01,8,2022,,Accounts Payable, $-   ,12428505.00,-12428505.00,,,,,Supplier D
2022-09-01,9,2022,,Balance sheet AccPay,9635000.00, $-   ,9635000.00,,,,,Supplier A
2022-09-01,9,2022,,Balance sheet AccPay,8414000.00, $-   ,8414000.00,,,,,Supplier B
2022-09-01,9,2022,,Balance sheet AccPay,10450885.00, $-   ,10450885.00,,,,,Supplier D
2022-09-01,9,2022,,Accounts Payable, $-   ,9635000.00,-9635000.00,,,,,Supplier A
2022-09-01,9,2022,,Accounts Payable, $-   ,8414000.00,-8414000.00,,,,,Supplier B
2022-09-01,9,2022,,Accounts Payable, $-   ,10450885.00,-10450885.00,,,,,Supplier D
2022-10-01,10,2022,,Balance sheet AccPay,8065000.00, $-   ,8065000.00,,,,,Supplier A
2022-10-01,10,2022,,Balance sheet AccPay,10724000.00, $-   ,10724000.00,,,,,Supplier B
2022-10-01,10,2022,,Balance sheet AccPay,10854580.00, $-   ,10854580.00,,,,,Supplier D
2022-10-01,10,2022,,Accounts Payable, $-   ,8065000.00,-8065000.00,,,,,Supplier A
2022-10-01,10,2022,,Accounts Payable, $-   ,10724000.00,-10724000.00,,,,,Supplier B
2022-10-01,10,2022,,Accounts Payable, $-   ,10854580.00,-10854580.00,,,,,Supplier D
2022-11-01,11,2022,,Balance sheet AccPay,11510000.00, $-   ,11510000.00,,,,,Supplier A
2022-11-01,11,2022,,Balance sheet AccPay,8524000.00, $-   ,8524000.00,,,,,Supplier B
2022-11-01,11,2022,,Balance sheet AccPay,10134580.00, $-   ,10134580.00,,,,,Supplier D
2022-11-01,11,2022,,Accounts Payable, $-   ,11510000.00,-11510000.00,,,,,Supplier A
2022-11-01,11,2022,,Accounts Payable, $-   ,8524000.00,-8524000.00,,,,,Supplier B
2022-11-01,11,2022,,Accounts Payable, $-   ,10134580.00,-10134580.00,,,,,Supplier D
2022-12-01,12,2022,,Balance sheet AccPay,10580000.00, $-   ,10580000.00,,,,,Supplier A
2022-12-01,12,2022,,Balance sheet AccPay,8524000.00, $-   ,8524000.00,,,,,Supplier B
2022-12-01,12,2022,,Balance sheet AccPay,9845770.00, $-   ,9845770.00,,,,,Supplier D
2022-12-01,12,2022,,Accounts Payable, $-   ,10580000.00,-10580000.00,,,,,Supplier A
2022-12-01,12,2022,,Accounts Payable, $-   ,8524000.00,-8524000.00,,,,,Supplier B
2022-12-01,12,2022,,Accounts Payable, $-   ,9845770.00,-9845770.00,,,,,Supplier D
2022-09-29,9,2022,,Accounts Receivable,,444024.00,-444024.00,,,,Product C,Client 3
2022-10-27,10,2022,,Accounts Receivable,173664.00,,173664.00,,,,Product C,Client 3
2022-11-18,11,2022,,Accounts Receivable,846141.00,,846141.00,,,,Product C,Client 3
2022-12-24,12,2022,,Accounts Receivable,369024.00,,369024.00,,,,Product C,Client 3
2022-12-28,12,2022,,Accounts Receivable,,846141.00,-846141.00,,,,Product C,Client 3
2022-12-29,12,2022,,Accounts Receivable,,383184.00,-383184.00,,,,Product C,Client 3
2023-01-28,1,2023,,Accounts Receivable,,173664.00,-173664.00,,,,Product C,Client 3
2023-03-26,3,2023,,Accounts Receivable,,369024.00,-369024.00,,,,Product C,Client 3
2022-02-01,2,2022,,Accounts Receivable,4248900.00,,4248900.00,,,,, Client 1 
2022-02-01,2,2022,,Accounts Receivable,1110474.00,,1110474.00,,,,, Client 10 
2022-02-01,2,2022,,Accounts Receivable,872984.00,,872984.00,,,,, Client 2 
2022-02-01,2,2022,,Accounts Receivable,601126.00,,601126.00,,,,, Client 3 
2022-02-01,2,2022,,Accounts Receivable,2644640.00,,2644640.00,,,,, Client 4 
2022-02-01,2,2022,,Accounts Receivable,1115827.00,,1115827.00,,,,, Client 5 
2022-02-01,2,2022,,Accounts Receivable,550988.00,,550988.00,,,,, Client 6 
2022-02-01,2,2022,,Accounts Receivable,1756304.00,,1756304.00,,,,, Client 7 
2022-02-01,2,2022,,Accounts Receivable,1005360.00,,1005360.00,,,,, Client 8 
2022-02-01,2,2022,,Accounts Receivable,1839104.00,,1839104.00,,,,, Client 9 
2022-03-01,3,2022,,Accounts Receivable,6673173.00,,6673173.00,,,,, Client 1 
2022-03-01,3,2022,,Accounts Receivable,3125394.00,,3125394.00,,,,, Client 10 
2022-03-01,3,2022,,Accounts Receivable,1898699.00,,1898699.00,,,,, Client 2 
2022-03-01,3,2022,,Accounts Receivable,273400.00,,273400.00,,,,, Client 3 
2022-03-01,3,2022,,Accounts Receivable,3993022.00,,3993022.00,,,,, Client 4 
2022-03-01,3,2022,,Accounts Receivable,2943565.00,,2943565.00,,,,, Client 5 
2022-03-01,3,2022,,Accounts Receivable,1034759.00,,1034759.00,,,,, Client 6 
2022-03-01,3,2022,,Accounts Receivable,3038564.00,,3038564.00,,,,, Client 7 
2022-03-01,3,2022,,Accounts Receivable,1548704.00,,1548704.00,,,,, Client 8 
2022-03-01,3,2022,,Accounts Receivable,3341768.00,,3341768.00,,,,, Client 9 
2022-04-01,4,2022,,Accounts Receivable,10445751.00,,10445751.00,,,,, Client 1 
2022-04-01,4,2022,,Accounts Receivable,2387086.00,,2387086.00,,,,, Client 10 
2022-04-01,4,2022,,Accounts Receivable,2949661.00,,2949661.00,,,,, Client 2 
2022-04-01,4,2022,,Accounts Receivable,1491121.00,,1491121.00,,,,, Client 3 
2022-04-01,4,2022,,Accounts Receivable,4209532.00,,4209532.00,,,,, Client 4 
2022-04-01,4,2022,,Accounts Receivable,3365422.00,,3365422.00,,,,, Client 5 
2022-04-01,4,2022,,Accounts Receivable,1069643.00,,1069643.00,,,,, Client 6 
2022-04-01,4,2022,,Accounts Receivable,3485542.00,,3485542.00,,,,, Client 7 
2022-04-01,4,2022,,Accounts Receivable,2951664.00,,2951664.00,,,,, Client 8 
2022-04-01,4,2022,,Accounts Receivable,2503520.00,,2503520.00,,,,, Client 9 
2022-05-01,5,2022,,Accounts Receivable,6605202.00,,6605202.00,,,,, Client 1 
2022-05-01,5,2022,,Accounts Receivable,1468482.00,,1468482.00,,,,, Client 10 
2022-05-01,5,2022,,Accounts Receivable,3506495.00,,3506495.00,,,,, Client 2 
2022-05-01,5,2022,,Accounts Receivable,2957728.00,,2957728.00,,,,, Client 3 
2022-05-01,5,2022,,Accounts Receivable,1934832.00,,1934832.00,,,,, Client 4 
2022-05-01,5,2022,,Accounts Receivable,1672612.00,,1672612.00,,,,, Client 5 
2022-05-01,5,2022,,Accounts Receivable,1627838.00,,1627838.00,,,,, Client 6 
2022-05-01,5,2022,,Accounts Receivable,440505.00,,440505.00,,,,, Client 7 
2022-05-01,5,2022,,Accounts Receivable,3080200.00,,3080200.00,,,,, Client 8 
2022-05-01,5,2022,,Accounts Receivable,2322432.00,,2322432.00,,,,, Client 9 
2022-06-01,6,2022,,Accounts Receivable,6609510.00,,6609510.00,,,,, Client 1 
2022-06-01,6,2022,,Accounts Receivable,2434652.00,,2434652.00,,,,, Client 10 
2022-06-01,6,2022,,Accounts Receivable,3382850.00,,3382850.00,,,,, Client 2 
2022-06-01,6,2022,,Accounts Receivable,1640395.00,,1640395.00,,,,, Client 3 
2022-06-01,6,2022,,Accounts Receivable,2780841.00,,2780841.00,,,,, Client 4 
2022-06-01,6,2022,,Accounts Receivable,1817875.00,,1817875.00,,,,, Client 5 
2022-06-01,6,2022,,Accounts Receivable,1755354.00,,1755354.00,,,,, Client 6 
2022-06-01,6,2022,,Accounts Receivable,1374009.00,,1374009.00,,,,, Client 7 
2022-06-01,6,2022,,Accounts Receivable,2064221.00,,2064221.00,,,,, Client 8 
2022-06-01,6,2022,,Accounts Receivable,3556080.00,,3556080.00,,,,, Client 9 
2022-07-01,7,2022,,Accounts Receivable,6336828.00,,6336828.00,,,,, Client 1 
2022-07-01,7,2022,,Accounts Receivable,1938936.00,,1938936.00,,,,, Client 10 
2022-07-01,7,2022,,Accounts Receivable,2847533.00,,2847533.00,,,,, Client 2 
2022-07-01,7,2022,,Accounts Receivable,3224775.00,,3224775.00,,,,, Client 3 
2022-07-01,7,2022,,Accounts Receivable,3695992.00,,3695992.00,,,,, Client 4 
2022-07-01,7,2022,,Accounts Receivable,2622219.00,,2622219.00,,,,, Client 5 
2022-07-01,7,2022,,Accounts Receivable,1946911.00,,1946911.00,,,,, Client 6 
2022-07-01,7,2022,,Accounts Receivable,2533749.00,,2533749.00,,,,, Client 7 
2022-07-01,7,2022,,Accounts Receivable,2569734.00,,2569734.00,,,,, Client 8 
2022-07-01,7,2022,,Accounts Receivable,4532695.00,,4532695.00,,,,, Client 9 
2022-08-01,8,2022,,Accounts Receivable,9497898.00,,9497898.00,,,,, Client 1 
2022-08-01,8,2022,,Accounts Receivable,2516152.00,,2516152.00,,,,, Client 10 
2022-08-01,8,2022,,Accounts Receivable,1534676.00,,1534676.00,,,,, Client 2 
2022-08-01,8,2022,,Accounts Receivable,1924720.00,,1924720.00,,,,, Client 3 
2022-08-01,8,2022,,Accounts Receivable,3751603.00,,3751603.00,,,,, Client 4 
2022-08-01,8,2022,,Accounts Receivable,1559044.00,,1559044.00,,,,, Client 5 
2022-08-01,8,2022,,Accounts Receivable,1345718.00,,1345718.00,,,,, Client 6 
2022-08-01,8,2022,,Accounts Receivable,3857622.00,,3857622.00,,,,, Client 7 
2022-08-01,8,2022,,Accounts Receivable,1699393.00,,1699393.00,,,,, Client 8 
2022-08-01,8,2022,,Accounts Receivable,3782410.00,,3782410.00,,,,, Client 9 
2022-09-01,9,2022,,Accounts Receivable,4815420.00,,4815420.00,,,,, Client 1 
2022-09-01,9,2022,,Accounts Receivable,1182394.00,,1182394.00,,,,, Client 10 
2022-09-01,9,2022,,Accounts Receivable,2374455.00,,2374455.00,,,,, Client 2 
2022-09-01,9,2022,,Accounts Receivable,2194956.00,,2194956.00,,,,, Client 3 
2022-09-01,9,2022,,Accounts Receivable,4368044.00,,4368044.00,,,,, Client 4 
2022-09-01,9,2022,,Accounts Receivable,1511584.00,,1511584.00,,,,, Client 5 
2022-09-01,9,2022,,Accounts Receivable,2054042.00,,2054042.00,,,,, Client 6 
2022-09-01,9,2022,,Accounts Receivable,5019692.00,,5019692.00,,,,, Client 7 
2022-09-01,9,2022,,Accounts Receivable,3317479.00,,3317479.00,,,,, Client 8 
2022-09-01,9,2022,,Accounts Receivable,5082352.00,,5082352.00,,,,, Client 9 
2022-10-01,10,2022,,Accounts Receivable,6914139.00,,6914139.00,,,,, Client 1 
2022-10-01,10,2022,,Accounts Receivable,1736558.00,,1736558.00,,,,, Client 10 
2022-10-01,10,2022,,Accounts Receivable,3772215.00,,3772215.00,,,,, Client 2 
2022-10-01,10,2022,,Accounts Receivable,383184.00,,383184.00,,,,, Client 3 
2022-10-01,10,2022,,Accounts Receivable,5768280.00,,5768280.00,,,,, Client 4 
2022-10-01,10,2022,,Accounts Receivable,2733737.00,,2733737.00,,,,, Client 5 
2022-10-01,10,2022,,Accounts Receivable,2061484.00,,2061484.00,,,,, Client 6 
2022-10-01,10,2022,,Accounts Receivable,3415572.00,,3415572.00,,,,, Client 7 
2022-10-01,10,2022,,Accounts Receivable,2669934.00,,2669934.00,,,,, Client 8 
2022-10-01,10,2022,,Accounts Receivable,2360659.00,,2360659.00,,,,, Client 9 
2022-11-01,11,2022,,Accounts Receivable,6418329.00,,6418329.00,,,,, Client 1 
2022-11-01,11,2022,,Accounts Receivable,2143499.00,,2143499.00,,,,, Client 10 
2022-11-01,11,2022,,Accounts Receivable,3179145.00,,3179145.00,,,,, Client 2 
2022-11-01,11,2022,,Accounts Receivable,556848.00,,556848.00,,,,, Client 3 
2022-11-01,11,2022,,Accounts Receivable,2347266.00,,2347266.00,,,,, Client 4 
2022-11-01,11,2022,,Accounts Receivable,3375273.00,,3375273.00,,,,, Client 5 
2022-11-01,11,2022,,Accounts Receivable,1170435.00,,1170435.00,,,,, Client 6 
2022-11-01,11,2022,,Accounts Receivable,1638358.00,,1638358.00,,,,, Client 7 
2022-11-01,11,2022,,Accounts Receivable,2443068.00,,2443068.00,,,,, Client 8 
2022-11-01,11,2022,,Accounts Receivable,2578330.00,,2578330.00,,,,, Client 9 
2022-12-01,12,2022,,Accounts Receivable,3494754.00,,3494754.00,,,,, Client 1 
2022-12-01,12,2022,,Accounts Receivable,3254959.00,,3254959.00,,,,, Client 10 
2022-12-01,12,2022,,Accounts Receivable,3940695.00,,3940695.00,,,,, Client 2 
2022-12-01,12,2022,,Accounts Receivable,1402989.00,,1402989.00,,,,, Client 3 
2022-12-01,12,2022,,Accounts Receivable,3176834.00,,3176834.00,,,,, Client 4 
2022-12-01,12,2022,,Accounts Receivable,4487293.00,,4487293.00,,,,, Client 5 
2022-12-01,12,2022,,Accounts Receivable,1206642.00,,1206642.00,,,,, Client 6 
2022-12-01,12,2022,,Accounts Receivable,1905794.00,,1905794.00,,,,, Client 7 
2022-12-01,12,2022,,Accounts Receivable,1467324.00,,1467324.00,,,,, Client 8 
2022-12-01,12,2022,,Accounts Receivable,3811562.00,,3811562.00,,,,, Client 9 
2022-02-01,2,2022,,Balance sheet AccRec,,4248900.00,-4248900.00,,,,, Client 1 
2022-02-01,2,2022,,Balance sheet AccRec,,1110474.00,-1110474.00,,,,, Client 10 
2022-02-01,2,2022,,Balance sheet AccRec,,872984.00,-872984.00,,,,, Client 2 
2022-02-01,2,2022,,Balance sheet AccRec,,601126.00,-601126.00,,,,, Client 3 
2022-02-01,2,2022,,Balance sheet AccRec,,2644640.00,-2644640.00,,,,, Client 4 
2022-02-01,2,2022,,Balance sheet AccRec,,1115827.00,-1115827.00,,,,, Client 5 
2022-02-01,2,2022,,Balance sheet AccRec,,550988.00,-550988.00,,,,, Client 6 
2022-02-01,2,2022,,Balance sheet AccRec,,1756304.00,-1756304.00,,,,, Client 7 
2022-02-01,2,2022,,Balance sheet AccRec,,1005360.00,-1005360.00,,,,, Client 8 
2022-02-01,2,2022,,Balance sheet AccRec,,1839104.00,-1839104.00,,,,, Client 9 
2022-03-01,3,2022,,Balance sheet AccRec,,6673173.00,-6673173.00,,,,, Client 1 
2022-03-01,3,2022,,Balance sheet AccRec,,3125394.00,-3125394.00,,,,, Client 10 
2022-03-01,3,2022,,Balance sheet AccRec,,1898699.00,-1898699.00,,,,, Client 2 
2022-03-01,3,2022,,Balance sheet AccRec,,273400.00,-273400.00,,,,, Client 3 
2022-03-01,3,2022,,Balance sheet AccRec,,3993022.00,-3993022.00,,,,, Client 4 
2022-03-01,3,2022,,Balance sheet AccRec,,2943565.00,-2943565.00,,,,, Client 5 
2022-03-01,3,2022,,Balance sheet AccRec,,1034759.00,-1034759.00,,,,, Client 6 
2022-03-01,3,2022,,Balance sheet AccRec,,3038564.00,-3038564.00,,,,, Client 7 
2022-03-01,3,2022,,Balance sheet AccRec,,1548704.00,-1548704.00,,,,, Client 8 
2022-03-01,3,2022,,Balance sheet AccRec,,3341768.00,-3341768.00,,,,, Client 9 
2022-04-01,4,2022,,Balance sheet AccRec,,10445751.00,-10445751.00,,,,, Client 1 
2022-04-01,4,2022,,Balance sheet AccRec,,2387086.00,-2387086.00,,,,, Client 10 
2022-04-01,4,2022,,Balance sheet AccRec,,2949661.00,-2949661.00,,,,, Client 2 
2022-04-01,4,2022,,Balance sheet AccRec,,1491121.00,-1491121.00,,,,, Client 3 
2022-04-01,4,2022,,Balance sheet AccRec,,4209532.00,-4209532.00,,,,, Client 4 
2022-04-01,4,2022,,Balance sheet AccRec,,3365422.00,-3365422.00,,,,, Client 5 
2022-04-01,4,2022,,Balance sheet AccRec,,1069643.00,-1069643.00,,,,, Client 6 
2022-04-01,4,2022,,Balance sheet AccRec,,3485542.00,-3485542.00,,,,, Client 7 
2022-04-01,4,2022,,Balance sheet AccRec,,2951664.00,-2951664.00,,,,, Client 8 
2022-04-01,4,2022,,Balance sheet AccRec,,2503520.00,-2503520.00,,,,, Client 9 
2022-05-01,5,2022,,Balance sheet AccRec,,6605202.00,-6605202.00,,,,, Client 1 
2022-05-01,5,2022,,Balance sheet AccRec,,1468482.00,-1468482.00,,,,, Client 10 
2022-05-01,5,2022,,Balance sheet AccRec,,3506495.00,-3506495.00,,,,, Client 2 
2022-05-01,5,2022,,Balance sheet AccRec,,2957728.00,-2957728.00,,,,, Client 3 
2022-05-01,5,2022,,Balance sheet AccRec,,1934832.00,-1934832.00,,,,, Client 4 
2022-05-01,5,2022,,Balance sheet AccRec,,1672612.00,-1672612.00,,,,, Client 5 
2022-05-01,5,2022,,Balance sheet AccRec,,1627838.00,-1627838.00,,,,, Client 6 
2022-05-01,5,2022,,Balance sheet AccRec,,440505.00,-440505.00,,,,, Client 7 
2022-05-01,5,2022,,Balance sheet AccRec,,3080200.00,-3080200.00,,,,, Client 8 
2022-05-01,5,2022,,Balance sheet AccRec,,2322432.00,-2322432.00,,,,, Client 9 
2022-06-01,6,2022,,Balance sheet AccRec,,6609510.00,-6609510.00,,,,, Client 1 
2022-06-01,6,2022,,Balance sheet AccRec,,2434652.00,-2434652.00,,,,, Client 10 
2022-06-01,6,2022,,Balance sheet AccRec,,3382850.00,-3382850.00,,,,, Client 2 
2022-06-01,6,2022,,Balance sheet AccRec,,1640395.00,-1640395.00,,,,, Client 3 
2022-06-01,6,2022,,Balance sheet AccRec,,2780841.00,-2780841.00,,,,, Client 4 
2022-06-01,6,2022,,Balance sheet AccRec,,1817875.00,-1817875.00,,,,, Client 5 
2022-06-01,6,2022,,Balance sheet AccRec,,1755354.00,-1755354.00,,,,, Client 6 
2022-06-01,6,2022,,Balance sheet AccRec,,1374009.00,-1374009.00,,,,, Client 7 
2022-06-01,6,2022,,Balance sheet AccRec,,2064221.00,-2064221.00,,,,, Client 8 
2022-06-01,6,2022,,Balance sheet AccRec,,3556080.00,-3556080.00,,,,, Client 9 
2022-07-01,7,2022,,Balance sheet AccRec,,6336828.00,-6336828.00,,,,, Client 1 
2022-07-01,7,2022,,Balance sheet AccRec,,1938936.00,-1938936.00,,,,, Client 10 
2022-07-01,7,2022,,Balance sheet AccRec,,2847533.00,-2847533.00,,,,, Client 2 
2022-07-01,7,2022,,Balance sheet AccRec,,3224775.00,-3224775.00,,,,, Client 3 
2022-07-01,7,2022,,Balance sheet AccRec,,3695992.00,-3695992.00,,,,, Client 4 
2022-07-01,7,2022,,Balance sheet AccRec,,2622219.00,-2622219.00,,,,, Client 5 
2022-07-01,7,2022,,Balance sheet AccRec,,1946911.00,-1946911.00,,,,, Client 6 
2022-07-01,7,2022,,Balance sheet AccRec,,2533749.00,-2533749.00,,,,, Client 7 
2022-07-01,7,2022,,Balance sheet AccRec,,2569734.00,-2569734.00,,,,, Client 8 
2022-07-01,7,2022,,Balance sheet AccRec,,4532695.00,-4532695.00,,,,, Client 9 
2022-08-01,8,2022,,Balance sheet AccRec,,9497898.00,-9497898.00,,,,, Client 1 
2022-08-01,8,2022,,Balance sheet AccRec,,2516152.00,-2516152.00,,,,, Client 10 
2022-08-01,8,2022,,Balance sheet AccRec,,1534676.00,-1534676.00,,,,, Client 2 
2022-08-01,8,2022,,Balance sheet AccRec,,1924720.00,-1924720.00,,,,, Client 3 
2022-08-01,8,2022,,Balance sheet AccRec,,3751603.00,-3751603.00,,,,, Client 4 
2022-08-01,8,2022,,Balance sheet AccRec,,1559044.00,-1559044.00,,,,, Client 5 
2022-08-01,8,2022,,Balance sheet AccRec,,1345718.00,-1345718.00,,,,, Client 6 
2022-08-01,8,2022,,Balance sheet AccRec,,3857622.00,-3857622.00,,,,, Client 7 
2022-08-01,8,2022,,Balance sheet AccRec,,1699393.00,-1699393.00,,,,, Client 8 
2022-08-01,8,2022,,Balance sheet AccRec,,3782410.00,-3782410.00,,,,, Client 9 
2022-09-01,9,2022,,Balance sheet AccRec,,4815420.00,-4815420.00,,,,, Client 1 
2022-09-01,9,2022,,Balance sheet AccRec,,1182394.00,-1182394.00,,,,, Client 10 
2022-09-01,9,2022,,Balance sheet AccRec,,2374455.00,-2374455.00,,,,, Client 2 
2022-09-01,9,2022,,Balance sheet AccRec,,2194956.00,-2194956.00,,,,, Client 3 
2022-09-01,9,2022,,Balance sheet AccRec,,4368044.00,-4368044.00,,,,, Client 4 
2022-09-01,9,2022,,Balance sheet AccRec,,1511584.00,-1511584.00,,,,, Client 5 
2022-09-01,9,2022,,Balance sheet AccRec,,2054042.00,-2054042.00,,,,, Client 6 
2022-09-01,9,2022,,Balance sheet AccRec,,5019692.00,-5019692.00,,,,, Client 7 
2022-09-01,9,2022,,Balance sheet AccRec,,3317479.00,-3317479.00,,,,, Client 8 
2022-09-01,9,2022,,Balance sheet AccRec,,5082352.00,-5082352.00,,,,, Client 9 
2022-10-01,10,2022,,Balance sheet AccRec,,6914139.00,-6914139.00,,,,, Client 1 
2022-10-01,10,2022,,Balance sheet AccRec,,1736558.00,-1736558.00,,,,, Client 10 
2022-10-01,10,2022,,Balance sheet AccRec,,3772215.00,-3772215.00,,,,, Client 2 
2022-10-01,10,2022,,Balance sheet AccRec,,383184.00,-383184.00,,,,, Client 3 
2022-10-01,10,2022,,Balance sheet AccRec,,5768280.00,-5768280.00,,,,, Client 4 
2022-10-01,10,2022,,Balance sheet AccRec,,2733737.00,-2733737.00,,,,, Client 5 
2022-10-01,10,2022,,Balance sheet AccRec,,2061484.00,-2061484.00,,,,, Client 6 
2022-10-01,10,2022,,Balance sheet AccRec,,3415572.00,-3415572.00,,,,, Client 7 
2022-10-01,10,2022,,Balance sheet AccRec,,2669934.00,-2669934.00,,,,, Client 8 
2022-10-01,10,2022,,Balance sheet AccRec,,2360659.00,-2360659.00,,,,, Client 9 
2022-11-01,11,2022,,Balance sheet AccRec,,6418329.00,-6418329.00,,,,, Client 1 
2022-11-01,11,2022,,Balance sheet AccRec,,2143499.00,-2143499.00,,,,, Client 10 
2022-11-01,11,2022,,Balance sheet AccRec,,3179145.00,-3179145.00,,,,, Client 2 
2022-11-01,11,2022,,Balance sheet AccRec,,556848.00,-556848.00,,,,, Client 3 
2022-11-01,11,2022,,Balance sheet AccRec,,2347266.00,-2347266.00,,,,, Client 4 
2022-11-01,11,2022,,Balance sheet AccRec,,3375273.00,-3375273.00,,,,, Client 5 
2022-11-01,11,2022,,Balance sheet AccRec,,1170435.00,-1170435.00,,,,, Client 6 
2022-11-01,11,2022,,Balance sheet AccRec,,1638358.00,-1638358.00,,,,, Client 7 
2022-11-01,11,2022,,Balance sheet AccRec,,2443068.00,-2443068.00,,,,, Client 8 
2022-11-01,11,2022,,Balance sheet AccRec,,2578330.00,-2578330.00,,,,, Client 9 
2022-12-01,12,2022,,Balance sheet AccRec,,3494754.00,-3494754.00,,,,, Client 1 
2022-12-01,12,2022,,Balance sheet AccRec,,3254959.00,-3254959.00,,,,, Client 10 
2022-12-01,12,2022,,Balance sheet AccRec,,3940695.00,-3940695.00,,,,, Client 2 
2022-12-01,12,2022,,Balance sheet AccRec,,1402989.00,-1402989.00,,,,, Client 3 
2022-12-01,12,2022,,Balance sheet AccRec,,3176834.00,-3176834.00,,,,, Client 4 
2022-12-01,12,2022,,Balance sheet AccRec,,4487293.00,-4487293.00,,,,, Client 5 
2022-12-01,12,2022,,Balance sheet AccRec,,1206642.00,-1206642.00,,,,, Client 6 
2022-12-01,12,2022,,Balance sheet AccRec,,1905794.00,-1905794.00,,,,, Client 7 
2022-12-01,12,2022,,Balance sheet AccRec,,1467324.00,-1467324.00,,,,, Client 8 
2022-12-01,12,2022,,Balance sheet AccRec,,3811562.00,-3811562.00,,,,, Client 9 
2022-02-01,2,2022,,Raw material inventory,158330.80,,158330.80,,,,Component 1,
2022-02-01,2,2022,,Raw material inventory,416425.32,,416425.32,,,,Component 2,
2022-02-01,2,2022,,Raw material inventory,309794.05,,309794.05,,,,Component 3,
2022-02-01,2,2022,,Raw material inventory,329406.00,,329406.00,,,,Component 4,
2022-02-01,2,2022,,Raw material inventory,2062.80,,2062.80,,,,Component 5,
2022-02-01,2,2022,,Raw material inventory,1330.00,,1330.00,,,,Component 6,
2022-03-01,3,2022,,Raw material inventory,30416.00,,30416.00,,,,Component 1,
2022-03-01,3,2022,,Raw material inventory,435593.76,,435593.76,,,,Component 2,
2022-03-01,3,2022,,Raw material inventory,155025.18,,155025.18,,,,Component 3,
2022-03-01,3,2022,,Raw material inventory,155790.00,,155790.00,,,,Component 4,
2022-03-01,3,2022,,Raw material inventory,60780.05,,60780.05,,,,Component 5,
2022-03-01,3,2022,,Raw material inventory,127827.00,,127827.00,,,,Component 6,
2022-04-01,4,2022,,Raw material inventory,385540.40,,385540.40,,,,Component 1,
2022-04-01,4,2022,,Raw material inventory,459795.06,,459795.06,,,,Component 2,
2022-04-01,4,2022,,Raw material inventory,132180.60,,132180.60,,,,Component 3,
2022-04-01,4,2022,,Raw material inventory,1180476.00,,1180476.00,,,,Component 4,
2022-04-01,4,2022,,Raw material inventory,82298.70,,82298.70,,,,Component 5,
2022-04-01,4,2022,,Raw material inventory,447238.00,,447238.00,,,,Component 6,
2022-05-01,5,2022,,Raw material inventory,426928.00,,426928.00,,,,Component 1,
2022-05-01,5,2022,,Raw material inventory,415182.18,,415182.18,,,,Component 2,
2022-05-01,5,2022,,Raw material inventory,229372.37,,229372.37,,,,Component 3,
2022-05-01,5,2022,,Raw material inventory,1720818.00,,1720818.00,,,,Component 4,
2022-05-01,5,2022,,Raw material inventory,76952.20,,76952.20,,,,Component 5,
2022-05-01,5,2022,,Raw material inventory,57266.00,,57266.00,,,,Component 6,
2022-06-01,6,2022,,Raw material inventory,485344.80,,485344.80,,,,Component 1,
2022-06-01,6,2022,,Raw material inventory,402234.42,,402234.42,,,,Component 2,
